GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US56005,"Campbell County, Wyoming",44599,3791,6734,1962,4371,9.8,3880,8.7,3345,7.5,2587,,23322,1936,3545,1003,2332,10,2052,8.8,1796,7.7,1189,,21277,1872,3192,957,2021,9.5,1809,8.5,1553,7.3,1404
0500000US56007,"Carbon County, Wyoming",15750,1055,2079,536,1229,7.8,1134,7.2,1024,6.5,1906,,8518,579,1090,281,716,8.4,639,7.5,588,6.9,954,,7232,485,998,260,513,7.1,499,6.9,441,6.1,955
0500000US56009,"Converse County, Wyoming",13596,925,1917,612,979,7.2,857,6.3,843,6.2,1767,,6833,499,984,314,499,7.3,424,6.2,396,5.8,779,,6763,433,927,304,473,7,433,6.4,446,6.6,987
0500000US56011,"Crook County, Wyoming",6926,464,838,319,519,7.5,353,5.1,346,5,1108,,3550,245,440,188,277,7.8,174,4.9,170,4.8,550,,3376,219,398,132,240,7.1,176,5.2,176,5.2,554
0500000US56013,"Fremont County, Wyoming",39515,3003,5295,1620,3438,8.7,2648,6.7,2252,5.7,5611,,19778,1622,2749,850,1780,9,1286,6.5,1167,5.9,2571,,19737,1382,2566,789,1658,8.4,1342,6.8,1066,5.4,3059
0500000US56015,"Goshen County, Wyoming",13064,705,1489,536,1293,9.9,640,4.9,705,5.4,2443,,6770,393,819,237,711,10.5,339,5,393,5.8,1137,,6294,308,673,302,579,9.2,296,4.7,315,5,1309
0500000US56017,"Hot Springs County, Wyoming",4754,314,456,181,290,6.1,247,5.2,257,5.4,1155,,2310,118,259,106,111,4.8,125,5.4,134,5.8,545,,2444,196,198,71,178,7.3,120,4.9,122,5,611
0500000US56019,"Johnson County, Wyoming",8478,551,958,339,449,5.3,534,6.3,458,5.4,1543,,4324,268,480,169,225,5.2,303,7,225,5.2,752,,4154,278,478,166,228,5.5,233,5.6,233,5.6,789
0500000US56021,"Laramie County, Wyoming",90394,6508,11932,3616,9130,10.1,6418,7.1,5604,6.2,11118,,45020,3286,6033,1801,4862,10.8,3286,7.3,2791,6.2,4952,,45374,3267,5853,1815,4220,9.3,3085,6.8,2768,6.1,6171
0500000US56023,"Lincoln County, Wyoming",17779,1405,2791,889,1120,6.3,1013,5.7,1138,6.4,2169,,9167,697,1494,449,587,6.4,513,5.6,578,6.3,1082,,8612,698,1300,439,534,6.2,499,5.8,568,6.6,1085
0500000US56025,"Natrona County, Wyoming",74625,5373,9627,3060,7239,9.7,5672,7.6,4851,6.5,9328,,37616,2746,5003,1655,3762,10,2859,7.6,2370,6.3,4025,,37009,2628,4626,1369,3442,9.3,2776,7.5,2480,6.7,5292
0500000US56027,"Niobrara County, Wyoming",2466,76,326,79,175,7.1,109,4.4,81,3.3,427,,1106,28,154,28,112,10.1,38,3.4,15,1.4,197,,1360,48,171,50,63,4.6,69,5.1,67,4.9,228
0500000US56029,"Park County, Wyoming",27934,1564,3380,1006,2402,8.6,1592,5.7,1481,5.3,4805,,13998,868,1862,532,1260,9,742,5.3,770,5.5,2184,,13936,683,1505,460,1129,8.1,864,6.2,697,5,2620
0500000US56031,"Platte County, Wyoming",8681,417,1050,365,512,5.9,391,4.5,382,4.4,1762,,4296,189,477,185,275,6.4,228,5.3,189,4.4,859,,4385,224,574,180,241,5.5,167,3.8,197,4.5,908
0500000US56033,"Sheridan County, Wyoming",28743,1811,3363,1178,2328,8.1,1667,5.8,1581,5.5,4426,,14211,938,1691,583,1194,8.4,838,5.9,796,5.6,2032,,14532,872,1671,596,1133,7.8,843,5.8,770,5.3,2398
0500000US56035,"Sublette County, Wyoming",9758,654,1249,420,693,7.1,722,7.4,712,7.3,976,,5321,351,644,239,404,7.6,399,7.5,388,7.3,521,,4437,302,603,177,280,6.3,315,7.1,328,7.4,457
0500000US56037,"Sweetwater County, Wyoming",43152,3668,6257,1769,4488,10.4,3625,8.4,3064,7.1,3582,,22465,1865,3257,876,2336,10.4,1910,8.5,1595,7.1,1685,,20687,1800,2979,869,2131,10.3,1696,8.2,1469,7.1,1883
0500000US56039,"Teton County, Wyoming",21111,1288,2090,654,1710,8.1,2259,10.7,1900,9,2006,,11090,665,1054,344,909,8.2,1198,10.8,1054,9.5,987,,10021,621,1042,321,802,8,1052,10.5,862,8.6,1022
0500000US56041,"Uinta County, Wyoming",20788,1725,3472,1039,1684,8.1,1393,6.7,1351,6.5,1746,,10530,895,1790,537,895,8.5,653,6.2,642,6.1,842,,10258,831,1682,503,790,7.7,749,7.3,708,6.9,903
0500000US56043,"Washakie County, Wyoming",8372,544,1189,360,594,7.1,393,4.7,419,5,1490,,4294,301,627,180,348,8.1,189,4.4,206,4.8,726,,4078,245,559,179,245,6,200,4.9,212,5.2,767
0500000US56045,"Weston County, Wyoming",7144,429,857,286,600,8.4,436,6.1,436,6.1,1129,,3745,213,434,154,352,9.4,251,6.7,240,6.4,491,,3399,214,421,133,252,7.4,184,5.4,194,5.7,639
0500000US60010,"Eastern District, American Samoa",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US60020,"Manu'a District, American Samoa",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US60030,"Rose Island, American Samoa",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US60040,"Swains Island, American Samoa",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US60050,"Western District, American Samoa",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US66010,"Guam, Guam",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US66020,"Agana Heights District, Guam",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US66030,"Agat District, Guam",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US66040,"Asan District, Guam",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US66050,"Barrigada District, Guam",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US66060,"Chalan Pago-Ordot District, Guam",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US66070,"Dededo District, Guam",null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
0500000US66075,Hagï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!,,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!,null,#VALUE!,null,#VALUE!,null,#VALUE!
