GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,,S0101_C05_030E
Geography,Geographic Area Name,Estimate!!Total!!Total population,Estimate!!Total!!Total population!!AGE!!Under 5 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Total!!Total population!!AGE!!25 to 29 years,Estimate!!Total!!Total population!!AGE!!30 to 34 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Male!!Total population,Estimate!!Male!!Total population!!AGE!!Under 5 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Male!!Total population!!AGE!!25 to 29 years,Estimate!!Male!!Total population!!AGE!!30 to 34 years,,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Female!!Total population,Estimate!!Female!!Total population!!AGE!!Under 5 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Female!!Total population!!AGE!!25 to 29 years,Estimate!!Female!!Total population!!AGE!!30 to 34 years,,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!65 years and over
0500000US48003,"Andrews County, Texas",17818,1551,3083,885,1689,1334,1346,1843,9102,797,1590,448,902,699,712,,813,8716,754,1493,437,787,635,634,,1030
0500000US48005,"Angelina County, Texas",87607,6011,12797,3885,7671,5866,5346,13627,42659,3029,6411,1930,3826,2888,2584,,5956,44948,2982,6386,1955,3845,2978,2762,,7671
0500000US48007,"Aransas County, Texas",24763,1207,2623,889,1908,1048,962,6581,12026,526,1257,385,1025,503,567,,3189,12737,681,1366,504,883,545,395,,3392
0500000US48009,"Archer County, Texas",8789,430,1086,396,696,426,455,1694,4326,200,562,208,380,220,237,,782,4463,230,524,188,316,206,218,,912
0500000US48011,"Armstrong County, Texas",1916,121,200,75,107,96,101,400,960,54,111,52,51,45,54,,168,956,67,89,23,56,51,47,,232
0500000US48013,"Atascosa County, Texas",48828,3584,7657,2321,4350,3202,3106,6921,24398,1799,3930,1201,2204,1609,1619,,3230,24430,1785,3727,1120,2146,1593,1487,,3691
0500000US48015,"Austin County, Texas",29565,1780,4078,1247,2326,1744,1595,5394,14684,899,2058,620,1183,881,821,,2509,14881,881,2020,627,1143,863,774,,2885
0500000US48017,"Bailey County, Texas",7092,491,1063,470,661,464,476,1000,3640,237,547,236,307,224,310,,471,3452,254,516,234,354,240,166,,529
0500000US48019,"Bandera County, Texas",21763,864,2132,763,1326,928,996,5633,11032,605,1179,422,717,442,419,,2834,10731,259,953,341,609,486,577,,2799
0500000US48021,"Bastrop County, Texas",82577,5457,11901,3738,7053,4627,4749,11725,42014,2857,5992,1832,3756,2444,2473,,5456,40563,2600,5909,1906,3297,2183,2276,,6269
0500000US48023,"Baylor County, Texas",3591,178,472,150,262,102,170,872,1752,97,256,81,128,48,68,,395,1839,81,216,69,134,54,102,,477
0500000US48025,"Bee County, Texas",32691,1924,3868,1157,3501,2695,2981,3879,19911,989,1958,593,2309,1873,2162,,1757,12780,935,1910,564,1192,822,819,,2122
0500000US48027,"Bell County, Texas",342236,29639,51357,14112,40283,31236,27076,35199,170918,14778,26159,7282,22320,16427,13601,,15590,171318,14861,25198,6830,17963,14809,13475,,19609
0500000US48029,"Bexar County, Texas",1925865,138622,278042,82460,202571,156734,148624,223805,950030,70793,141224,41957,105437,80398,75489,,96613,975835,67829,136818,40503,97134,76336,73135,,127192
0500000US48031,"Blanco County, Texas",11279,461,1177,419,759,412,442,2697,5781,291,615,226,391,219,241,,1307,5498,170,562,193,368,193,201,,1390
0500000US48033,"Borden County, Texas",665,90,47,35,30,57,33,173,346,62,33,8,16,22,24,,82,319,28,14,27,14,35,9,,91
0500000US48035,"Bosque County, Texas",18122,970,2223,707,1233,872,853,4428,8935,484,1170,368,631,410,426,,2127,9187,486,1053,339,602,462,427,,2301
0500000US48037,"Bowie County, Texas",93858,6060,12552,3650,8107,6470,6061,14992,47275,3186,6311,1884,4460,3545,3219,,6516,46583,2874,6241,1766,3647,2925,2842,,8476
0500000US48039,"Brazoria County, Texas",353999,25013,53821,15679,29270,23469,26268,39980,179060,12830,27513,8079,15359,12006,13316,,18371,174939,12183,26308,7600,13911,11463,12952,,21609
0500000US48041,"Brazos County, Texas",219193,13546,24629,6994,58737,19615,15418,18907,111074,6884,12507,3610,31126,10188,7864,,8482,108119,6662,12122,3384,27611,9427,7554,,10425
0500000US48043,"Brewster County, Texas",9216,487,1036,259,702,586,574,1987,4558,203,520,93,331,304,273,,986,4658,284,516,166,371,282,301,,1001
0500000US48045,"Briscoe County, Texas",1546,82,141,68,159,80,70,364,831,42,64,33,112,51,28,,187,715,40,77,35,47,29,42,,177
0500000US48047,"Brooks County, Texas",7180,501,997,347,1192,362,469,1113,3724,250,435,173,848,187,273,,497,3456,251,562,174,344,175,196,,616
0500000US48049,"Brown County, Texas",37834,2053,4882,1688,3489,2145,2272,7236,18774,1099,2473,815,1831,1086,1147,,3323,19060,954,2409,873,1658,1059,1125,,3913
0500000US48051,"Burleson County, Texas",17863,1092,2161,747,1467,1026,960,3628,8977,522,1250,446,701,557,437,,1685,8886,570,911,301,766,469,523,,1943
0500000US48053,"Burnet County, Texas",45750,2423,5544,1887,3781,2233,2195,9939,22642,1268,2828,1024,1905,1199,1019,,4683,23108,1155,2716,863,1876,1034,1176,,5256
0500000US48055,"Caldwell County, Texas",41401,2577,5549,1964,4816,2685,2832,5562,20893,1318,2917,1057,2777,1393,1313,,2495,20508,1259,2632,907,2039,1292,1519,,3067
0500000US48057,"Calhoun County, Texas",21807,1488,3036,922,1886,1391,1404,3669,11062,712,1582,472,997,790,740,,1769,10745,776,1454,450,889,601,664,,1900
0500000US48059,"Callahan County, Texas",13770,733,1917,571,912,728,792,2751,6763,412,914,266,444,392,400,,1313,7007,321,1003,305,468,336,392,,1438
0500000US48061,"Cameron County, Texas",421750,35652,72691,22724,45151,26689,24696,54181,204788,18290,36974,11574,23201,13442,12065,,23930,216962,17362,35717,11150,21950,13247,12631,,30251
0500000US48063,"Camp County, Texas",12813,953,1870,576,1069,706,694,2301,6220,565,916,267,506,378,313,,1090,6593,388,954,309,563,328,381,,1211
0500000US48065,"Carson County, Texas",6032,365,890,286,459,336,368,1057,2820,195,374,133,205,126,183,,489,3212,170,516,153,254,210,185,,568
0500000US48067,"Cass County, Texas",30087,1482,4120,1210,2136,1599,1557,6474,14692,788,2234,631,1142,721,767,,2902,15395,694,1886,579,994,878,790,,3572
0500000US48069,"Castro County, Texas",7787,604,1339,336,791,400,385,1151,3905,307,670,147,407,178,191,,545,3882,297,669,189,384,222,194,,606
0500000US48071,"Chambers County, Texas",40292,2794,6390,2103,3443,2461,2825,4408,20377,1451,3271,1122,1898,1045,1467,,2080,19915,1343,3119,981,1545,1416,1358,,2328
0500000US48073,"Cherokee County, Texas",51903,3651,7332,2240,4860,3148,2908,8775,26607,1934,3822,1147,2789,1600,1491,,4030,25296,1717,3510,1093,2071,1548,1417,,4745
0500000US48075,"Childress County, Texas",7226,345,793,210,920,1034,779,955,4449,218,303,117,755,849,578,,405,2777,127,490,93,165,185,201,,550
0500000US48077,"Clay County, Texas",10387,464,1282,407,740,507,477,2311,5195,231,674,209,412,253,226,,1106,5192,233,608,198,328,254,251,,1205
0500000US48079,"Cochran County, Texas",2904,215,455,151,215,217,230,440,1491,131,234,93,111,98,110,,204,1413,84,221,58,104,119,120,,236
0500000US48081,"Coke County, Texas",3275,103,404,172,129,124,88,892,1606,32,202,129,50,80,28,,399,1669,71,202,43,79,44,60,,493
0500000US48083,"Coleman County, Texas",8391,504,1056,269,421,527,462,2010,4220,245,521,117,193,345,274,,978,4171,259,535,152,228,182,188,,1032
0500000US48085,"Collin County, Texas",944350,59858,146196,44940,76626,55457,65296,98040,464248,30413,74505,22942,39352,27591,31287,,43133,480102,29445,71691,21998,37274,27866,34009,,54907
0500000US48087,"Collingsworth County, Texas",2996,185,436,105,267,153,168,542,1496,79,253,53,154,44,100,,229,1500,106,183,52,113,109,68,,313
0500000US48089,"Colorado County, Texas",21022,1363,2781,750,1792,1024,1030,4463,10538,763,1400,369,821,664,569,,2059,10484,600,1381,381,971,360,461,,2404
0500000US48091,"Comal County, Texas",135097,7855,17466,5619,10288,7211,7775,23967,66793,4054,9017,2858,5235,3591,3797,,11236,68304,3801,8449,2761,5053,3620,3978,,12731
0500000US48093,"Comanche County, Texas",13495,762,1709,552,1032,660,618,3261,6738,387,869,309,559,333,337,,1514,6757,375,840,243,473,327,281,,1747
0500000US48095,"Concho County, Texas",4233,121,321,99,702,260,242,755,2802,74,211,82,472,194,230,,392,1431,47,110,17,230,66,12,,363
0500000US48097,"Cooke County, Texas",39571,2677,5067,1760,3433,2471,2347,7044,19660,1390,2589,989,1788,1306,1108,,3268,19911,1287,2478,771,1645,1165,1239,,3776
0500000US48099,"Coryell County, Texas",75389,5353,9896,2560,10323,7476,6947,7013,37630,2662,5056,1307,6426,3590,3512,,2972,37759,2691,4840,1253,3897,3886,3435,,4041
0500000US48101,"Cottle County, Texas",1623,166,295,86,43,130,50,350,792,99,151,49,12,77,7,,138,831,67,144,37,31,53,43,,212
0500000US48103,"Crane County, Texas",4839,381,854,271,447,310,329,581,2511,200,444,203,231,174,151,,236,2328,181,410,68,216,136,178,,345
0500000US48105,"Crockett County, Texas",3633,303,530,151,250,250,278,539,1771,171,189,108,150,90,153,,239,1862,132,341,43,100,160,125,,300
0500000US48107,"Crosby County, Texas",5861,400,927,264,517,321,322,1058,2921,199,496,134,251,174,171,,476,2940,201,431,130,266,147,151,,582
0500000US48109,"Culberson County, Texas",2241,195,266,75,124,244,130,428,1231,121,160,57,73,103,42,,229,1010,74,106,18,51,141,88,,199
0500000US48111,"Dallam County, Texas",7243,692,1297,292,583,614,529,751,3795,381,613,239,399,234,283,,353,3448,311,684,53,184,380,246,,398
0500000US48113,"Dallas County, Texas",2586552,195852,382751,109166,250073,216987,204540,263792,1275226,100344,194973,55315,126773,108065,102341,,113041,1311326,95508,187778,53851,123300,108922,102199,,150751
0500000US48115,"Dawson County, Texas",12964,852,1807,505,1523,1222,935,1848,7235,431,960,203,1000,889,610,,788,5729,421,847,302,523,333,325,,1060
0500000US48117,"Deaf Smith County, Texas",18899,1663,3325,948,1863,1255,1117,2316,9507,890,1668,548,990,631,567,,1048,9392,773,1657,400,873,624,550,,1268
0500000US48119,"Delta County, Texas",5215,315,660,245,430,255,261,1042,2527,135,298,129,231,122,146,,481,2688,180,362,116,199,133,115,,561
0500000US48121,"Denton County, Texas",807047,52426,117335,35315,75786,59749,60756,76665,397140,26867,59934,18136,37353,29319,29767,,34198,409907,25559,57401,17179,38433,30430,30989,,42467
0500000US48123,"DeWitt County, Texas",20435,1302,2512,811,1258,1221,1225,3930,10577,600,1245,418,593,683,736,,1703,9858,702,1267,393,665,538,489,,2227
0500000US48125,"Dickens County, Texas",2216,109,276,95,133,68,132,513,1143,64,137,50,86,62,84,,215,1073,45,139,45,47,6,48,,298
0500000US48127,"Dimmit County, Texas",10663,1015,1727,453,934,657,687,1734,5186,520,953,162,468,363,370,,757,5477,495,774,291,466,294,317,,977
0500000US48129,"Donley County, Texas",3387,162,439,85,444,172,154,789,1634,69,197,53,227,98,84,,342,1753,93,242,32,217,74,70,,447
0500000US48131,"Duval County, Texas",11355,813,1725,424,1139,806,627,2025,5758,382,848,206,625,442,346,,934,5597,431,877,218,514,364,281,,1091
0500000US48133,"Eastland County, Texas",18270,979,2157,605,1976,947,820,4107,9245,439,1256,281,1180,464,392,,1899,9025,540,901,324,796,483,428,,2208
0500000US48135,"Ector County, Texas",158342,14526,26041,7027,17020,13738,12393,14971,80249,7442,13290,3575,8834,7361,6562,,6529,78093,7084,12751,3452,8186,6377,5831,,8442
0500000US48137,"Edwards County, Texas",2055,120,195,32,213,67,73,569,1062,64,131,14,98,14,63,,335,993,56,64,18,115,53,10,,234
0500000US48139,"Ellis County, Texas",168838,11392,25946,8175,15254,10593,10841,20837,83184,5820,13326,4169,7912,5269,5165,,9305,85654,5572,12620,4006,7342,5324,5676,,11532
0500000US48141,"El Paso County, Texas",837654,65182,127997,39296,96782,65589,57775,97464,411682,33347,64763,19963,51626,34455,29466,,41427,425972,31835,63234,19333,45156,31134,28309,,56037
0500000US48143,"Erath County, Texas",41482,2449,4907,1388,9079,2907,2148,5718,20216,1247,2491,802,4214,1413,1055,,2554,21266,1202,2416,586,4865,1494,1093,,3164
0500000US48145,"Falls County, Texas",17299,1042,2080,555,1587,1250,1216,2983,8189,584,1062,233,883,526,496,,1403,9110,458,1018,322,704,724,720,,1580
0500000US48147,"Fannin County, Texas",34175,1722,4232,1290,2879,2030,2136,6445,18034,844,2179,607,1719,1159,1313,,3077,16141,878,2053,683,1160,871,823,,3368
0500000US48149,"Fayette County, Texas",25066,1256,3073,877,1834,1056,1261,6023,12351,663,1652,348,980,504,576,,2783,12715,593,1421,529,854,552,685,,3240
0500000US48151,"Fisher County, Texas",3883,262,389,156,358,226,167,892,1879,122,197,73,202,77,86,,386,2004,140,192,83,156,149,81,,506
0500000US48153,"Floyd County, Texas",5872,381,903,295,470,299,382,1097,2885,189,488,126,239,124,215,,487,2987,192,415,169,231,175,167,,610
0500000US48155,"Foard County, Texas",1408,62,152,48,99,32,55,379,712,3,77,44,36,21,15,,193,696,59,75,4,63,11,40,,186
0500000US48157,"Fort Bend County, Texas",739342,51655,117726,36103,61660,41574,49704,74854,363177,26366,60351,18219,31546,20407,23484,,34329,376165,25289,57375,17884,30114,21167,26220,,40525
0500000US48159,"Franklin County, Texas",10679,587,1512,504,816,528,538,2221,5362,384,800,233,446,258,246,,1028,5317,203,712,271,370,270,292,,1193
0500000US48161,"Freestone County, Texas",19709,1153,2562,831,1309,1099,1535,3787,10163,544,1286,428,685,599,848,,1702,9546,609,1276,403,624,500,687,,2085
0500000US48163,"Frio County, Texas",19394,1166,2356,1097,2687,1954,1599,2381,11580,593,1257,600,1925,1451,1138,,1125,7814,573,1099,497,762,503,461,,1256
0500000US48165,"Gaines County, Texas",20321,2190,4000,1094,1895,1491,1365,1765,10320,1120,1993,586,952,816,719,,835,10001,1070,2007,508,943,675,646,,930
0500000US48167,"Galveston County, Texas",327089,21173,45233,13859,28203,21680,22007,44264,161269,10877,23133,7086,14572,10720,10855,,20040,165820,10296,22100,6773,13631,10960,11152,,24224
0500000US48169,"Garza County, Texas",6288,269,512,270,640,549,526,781,4070,98,321,148,485,428,424,,325,2218,171,191,122,155,121,102,,456
0500000US48171,"Gillespie County, Texas",26208,1302,2920,984,1747,1070,1054,7611,12731,712,1513,511,901,543,540,,3511,13477,590,1407,473,846,527,514,,4100
0500000US48173,"Glasscock County, Texas",1430,68,196,74,216,30,92,173,787,59,133,28,109,30,76,,70,643,9,63,46,107,0,16,,103
0500000US48175,"Goliad County, Texas",7531,312,1056,248,658,255,417,1615,3734,153,544,120,348,123,226,,799,3797,159,512,128,310,132,191,,816
0500000US48177,"Gonzales County, Texas",20667,1507,3168,913,1791,1276,1194,3332,10448,791,1660,447,962,689,586,,1536,10219,716,1508,466,829,587,608,,1796
0500000US48179,"Gray County, Texas",22685,1641,3248,931,1756,1512,1607,3568,11903,839,1624,403,910,867,927,,1588,10782,802,1624,528,846,645,680,,1980
0500000US48181,"Grayson County, Texas",128560,8066,17367,5144,11093,7955,7573,22290,62737,4136,8930,2621,5688,3860,3749,,9985,65823,3930,8437,2523,5405,4095,3824,,12305
0500000US48183,"Gregg County, Texas",123494,9322,17744,4916,11924,8798,8300,18205,60208,4726,9165,2539,6157,4402,4069,,7683,63286,4596,8579,2377,5767,4396,4231,,10522
0500000US48185,"Grimes County, Texas",27630,1534,3579,1107,2437,1587,1586,4554,14892,592,1890,499,1495,924,1015,,2294,12738,942,1689,608,942,663,571,,2260
0500000US48187,"Guadalupe County, Texas",155137,9910,22706,7261,13986,9089,10593,20739,76850,5074,11752,3709,7243,4588,5237,,9482,78287,4836,10954,3552,6743,4501,5356,,11257
0500000US48189,"Hale County, Texas",34113,2392,5389,1577,3862,2368,2330,4492,17751,1242,2684,777,2184,1379,1291,,2067,16362,1150,2705,800,1678,989,1039,,2425
0500000US48191,"Hall County, Texas",3074,124,447,143,276,102,149,709,1546,87,245,68,140,54,89,,324,1528,37,202,75,136,48,60,,385
0500000US48193,"Hamilton County, Texas",8269,469,956,282,637,418,414,2082,4070,250,472,141,347,190,199,,943,4199,219,484,141,290,228,215,,1139
0500000US48195,"Hansford County, Texas",5547,467,836,330,537,352,306,863,2783,302,440,80,244,192,153,,403,2764,165,396,250,293,160,153,,460
0500000US48197,"Hardeman County, Texas",3952,196,598,121,315,251,214,799,1938,107,301,32,199,123,110,,373,2014,89,297,89,116,128,104,,426
0500000US48199,"Hardin County, Texas",56379,3739,7808,2446,4594,3314,3541,9195,27342,1808,3795,1222,2389,1631,1676,,4178,29037,1931,4013,1224,2205,1683,1865,,5017
0500000US48201,"Harris County, Texas",4602523,352799,689406,198171,438778,376600,370701,452327,2288295,179575,350721,101212,223844,190382,188260,,199603,2314228,173224,338685,96959,214934,186218,182441,,252724
0500000US48203,"Harrison County, Texas",66645,4354,9697,2997,5838,3868,3974,10680,32556,2227,4901,1569,2923,1915,1916,,4763,34089,2127,4796,1428,2915,1953,2058,,5917
0500000US48205,"Hartley County, Texas",5767,311,714,225,182,557,558,827,3411,164,369,68,100,351,419,,373,2356,147,345,157,82,206,139,,454
0500000US48207,"Haskell County, Texas",5809,243,653,222,573,393,316,1261,3071,94,319,133,369,232,188,,559,2738,149,334,89,204,161,128,,702
0500000US48209,"Hays County, Texas",204150,12742,26973,7782,35068,14829,14049,21285,101636,6593,13650,4078,16977,8029,7209,,9740,102514,6149,13323,3704,18091,6800,6840,,11545
0500000US48211,"Hemphill County, Texas",4061,260,829,213,319,164,227,540,1965,117,390,64,149,78,120,,253,2096,143,439,149,170,86,107,,287
0500000US48213,"Henderson County, Texas",80460,4537,9762,3185,6401,4432,4136,17400,39097,2306,4972,1602,3310,2229,2016,,7970,41363,2231,4790,1583,3091,2203,2120,,9430
0500000US48215,"Hidalgo County, Texas",849389,80050,156250,46120,93716,58722,54455,90250,415443,41010,79196,23382,47040,29706,26848,,40123,433946,39040,77054,22738,46676,29016,27607,,50127
0500000US48217,"Hill County, Texas",35399,2113,4717,1469,2954,1927,1928,7220,17603,1199,2380,736,1579,916,918,,3412,17796,914,2337,733,1375,1011,1010,,3808
0500000US48219,"Hockley County, Texas",23162,1558,3493,1040,2717,1577,1516,3192,11428,841,1754,544,1377,847,731,,1424,11734,717,1739,496,1340,730,785,,1768
0500000US48221,"Hood County, Texas",56901,3109,6726,2161,3891,2915,2999,13807,28004,1660,3418,1097,1985,1513,1520,,6462,28897,1449,3308,1064,1906,1402,1479,,7345
0500000US48223,"Hopkins County, Texas",36240,2320,5241,1497,2887,2117,2239,6478,17801,1180,2675,743,1535,1046,1054,,2902,18439,1140,2566,754,1352,1071,1185,,3576
0500000US48225,"Houston County, Texas",22955,1181,2533,767,1782,1147,1265,4834,12432,606,1298,426,1047,616,746,,2264,10523,575,1235,341,735,531,519,,2570
0500000US48227,"Howard County, Texas",36667,2309,4456,1247,3685,2856,2752,4596,20732,1141,2360,639,2146,1742,1602,,2161,15935,1168,2096,608,1539,1114,1150,,2435
0500000US48229,"Hudspeth County, Texas",4098,207,642,131,378,308,340,639,2019,148,213,43,198,179,252,,335,2079,59,429,88,180,129,88,,304
0500000US48231,"Hunt County, Texas",92152,5804,12445,3879,9082,5878,5422,14522,45279,2957,6323,1931,4561,2917,2677,,6628,46873,2847,6122,1948,4521,2961,2745,,7894
0500000US48233,"Hutchinson County, Texas",21571,1424,3162,1011,1833,1241,1393,3387,10797,750,1598,424,968,602,750,,1594,10774,674,1564,587,865,639,643,,1793
0500000US48235,"Irion County, Texas",1524,60,243,53,161,93,29,289,836,26,151,25,98,68,11,,139,688,34,92,28,63,25,18,,150
0500000US48237,"Jack County, Texas",8842,493,1026,347,903,604,553,1504,4987,251,530,154,691,384,372,,686,3855,242,496,193,212,220,181,,818
0500000US48239,"Jackson County, Texas",14820,1053,2142,601,1184,793,845,2491,7226,468,1013,276,615,395,546,,1109,7594,585,1129,325,569,398,299,,1382
0500000US48241,"Jasper County, Texas",35504,2119,5021,1452,2965,1727,2045,6730,17501,1065,2640,638,1554,901,999,,3115,18003,1054,2381,814,1411,826,1046,,3615
0500000US48243,"Jeff Davis County, Texas",2234,61,268,95,104,71,67,706,1114,38,136,78,51,40,17,,378,1120,23,132,17,53,31,50,,328
0500000US48245,"Jefferson County, Texas",255210,17595,33556,9798,24930,19129,18353,35455,130660,9053,17004,4950,13131,10498,10190,,15494,124550,8542,16552,4848,11799,8631,8163,,19961
0500000US48247,"Jim Hogg County, Texas",5282,412,880,367,475,226,299,932,2550,214,516,212,248,86,127,,356,2732,198,364,155,227,140,172,,576
0500000US48249,"Jim Wells County, Texas",41192,3041,6628,1922,3848,2781,2523,6011,20178,1425,3502,959,1942,1474,1263,,2714,21014,1616,3126,963,1906,1307,1260,,3297
0500000US48251,"Johnson County, Texas",163475,10772,24383,7563,14106,10090,10599,22330,81568,5550,12599,3811,7270,5039,5361,,10053,81907,5222,11784,3752,6836,5051,5238,,12277
0500000US48253,"Jones County, Texas",19891,888,1988,621,1679,1976,1690,2968,12507,449,1015,336,1232,1522,1336,,1420,7384,439,973,285,447,454,354,,1548
0500000US48255,"Karnes County, Texas",15387,852,1880,526,1649,1531,1328,2150,9133,456,994,240,1136,1141,922,,955,6254,396,886,286,513,390,406,,1195
0500000US48257,"Kaufman County, Texas",118910,8545,18731,5691,9664,7297,8380,14036,58360,4277,9445,2944,4992,3497,4038,,6283,60550,4268,9286,2747,4672,3800,4342,,7753
0500000US48259,"Kendall County, Texas",41982,2138,5723,1993,3379,1806,2130,7894,20415,1046,2852,1053,1777,911,1055,,3567,21567,1092,2871,940,1602,895,1075,,4327
0500000US48261,"Kenedy County, Texas",595,85,77,5,15,66,29,136,286,51,40,5,10,51,0,,35,309,34,37,0,5,15,29,,101
0500000US48263,"Kent County, Texas",749,33,87,47,26,30,11,227,327,13,51,17,20,9,4,,76,422,20,36,30,6,21,7,,151
0500000US48265,"Kerr County, Texas",51365,2627,5538,1834,4215,2667,2646,13819,24886,1340,2854,977,2141,1344,1238,,6414,26479,1287,2684,857,2074,1323,1408,,7405
0500000US48267,"Kimble County, Texas",4408,270,406,213,279,138,109,1273,2154,210,197,116,114,73,41,,551,2254,60,209,97,165,65,68,,722
0500000US48269,"King County, Texas",228,17,35,9,8,8,15,33,118,14,9,4,0,8,5,,19,110,3,26,5,8,0,10,,14
0500000US48271,"Kinney County, Texas",3675,87,435,133,273,110,469,751,2290,77,273,62,169,82,344,,363,1385,10,162,71,104,28,125,,388
0500000US48273,"Kleberg County, Texas",31425,2222,4210,1288,6442,2424,1942,4037,16052,1168,2224,664,3339,1380,1042,,1816,15373,1054,1986,624,3103,1044,900,,2221
