GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_008E,,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_007E,S0101_C02_008E,,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_007E,S0101_C03_008E,,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US51117,"Mecklenburg County, Virginia",31209,1404,3433,1124,2216,7.1,4.6,5,,7428,15133,726,1801,545,7.9,5,5.4,,3238,16076,691,1640,595,6.4,4.3,4.6,,4196
0500000US51119,"Middlesex County, Virginia",10728,375,976,311,762,7.1,5,3.5,,3111,5295,154,540,164,8.5,5.5,3.2,,1467,5433,223,440,152,5.8,4.6,3.7,,1641
0500000US51121,"Montgomery County, Virginia",97227,4472,8459,2625,27904,28.7,8.2,5.8,,10695,50364,2317,4281,1259,31.3,8.7,5.9,,4785,46863,2156,4218,1312,25.8,7.7,5.7,,5905
0500000US51125,"Nelson County, Virginia",14831,653,1706,578,1038,7,5.3,4.1,,3456,7171,366,904,258,7.6,5.8,4.1,,1599,7660,291,804,322,6.4,4.9,4.2,,1854
0500000US51127,"New Kent County, Virginia",20051,1083,2346,842,1404,7,4.9,5.4,,2947,10215,572,1175,439,6.9,5,5.5,,1481,9836,521,1161,403,7.1,4.8,5.4,,1466
0500000US51131,"Northampton County, Virginia",12118,727,1345,327,885,7.3,4.8,5.2,,3005,5772,346,716,156,6.6,6.1,5.5,,1345,6346,381,628,178,7.9,3.6,4.9,,1663
0500000US51133,"Northumberland County, Virginia",12272,528,1031,380,700,5.7,3.6,4.2,,4160,5966,310,561,107,5.6,5,3.2,,2022,6306,221,467,271,5.8,2.3,5.1,,2138
0500000US51135,"Nottoway County, Virginia",15641,845,1767,516,1517,9.7,5.8,6.5,,2862,8483,467,908,314,11.2,6.9,6.9,,1230,7158,372,859,193,7.9,4.5,5.9,,1625
0500000US51137,"Orange County, Virginia",34873,2058,4324,1360,2581,7.4,5.3,5.9,,6835,17110,958,2207,719,8.1,5.2,5.8,,3046,17763,1084,2114,639,6.7,5.3,6,,3801
0500000US51139,"Page County, Virginia",23759,1140,2780,903,1758,7.4,5.3,5.2,,4776,11636,570,1408,419,7.5,5.5,5.4,,2222,12123,582,1370,473,7.3,5.2,5,,2546
0500000US51141,"Patrick County, Virginia",18180,764,1836,709,1236,6.8,3.9,4.3,,4327,8967,368,959,412,7.2,3.8,4.5,,1919,9213,387,884,304,6.4,3.9,4.1,,2405
0500000US51143,"Pittsylvania County, Virginia",62392,2808,7237,2433,4617,7.4,5,4.9,,12354,30667,1380,3649,1227,8,5.2,5,,5581,31725,1428,3617,1174,6.8,4.7,4.8,,6789
0500000US51145,"Powhatan County, Virginia",28286,1188,3196,1131,2348,8.3,4.4,5.4,,4441,15198,623,1641,608,9.9,4.8,6.2,,2173,13088,576,1557,537,6.4,3.9,4.4,,2277
0500000US51147,"Prince Edward County, Virginia",23077,969,1985,646,6485,28.1,4.9,3.9,,3485,11532,392,992,346,30.8,4.3,4,,1499,11545,577,993,300,25.5,5.5,3.8,,1997
0500000US51149,"Prince George County, Virginia",37664,2147,4670,1394,3465,9.2,7.1,8.4,,4595,20615,1031,2350,701,9.8,8,9.5,,2185,17049,1108,2336,699,8.6,6,7,,2404
0500000US51153,"Prince William County, Virginia",443630,34160,70094,19963,39039,8.8,6.6,7.7,,36821,220996,17680,35801,10166,9.1,6.6,7.7,,16354,222634,16698,34286,9796,8.4,6.5,7.8,,20482
0500000US51155,"Pulaski County, Virginia",34417,1652,3614,1101,2547,7.4,5.5,5.1,,7124,17147,823,1800,583,8.2,5.9,5.5,,3206,17270,829,1813,518,6.7,5.2,4.8,,3938
0500000US51157,"Rappahannock County, Virginia",7416,371,734,252,460,6.2,4.9,2.7,,1735,3643,113,361,153,6.5,5.5,4.1,,856,3773,260,377,102,6,4.4,1.4,,879
0500000US51159,"Richmond County, Virginia",8868,355,940,213,692,7.8,5.2,6.9,,1756,4960,84,526,109,7.8,6.7,8.7,,724,3908,266,414,102,7.8,3.2,4.5,,1032
0500000US51161,"Roanoke County, Virginia",93655,4495,11239,3746,7211,7.7,5.2,5.3,,18356,44946,2382,5708,1933,7.8,5.4,5.5,,7776,48709,2143,5504,1802,7.7,5.1,5.1,,10570
0500000US51163,"Rockbridge County, Virginia",22450,1078,2223,741,1594,7.1,5.2,4.7,,5388,11150,580,1115,379,7.6,5.2,4.9,,2598,11300,497,1096,362,6.7,5.2,4.5,,2780
0500000US51165,"Rockingham County, Virginia",78427,4392,10117,3137,7451,9.5,5.2,5.6,,14038,38501,2387,5159,1540,9.4,5.4,5.7,,6314,39926,2076,4951,1637,9.5,5,5.5,,7706
0500000US51167,"Russell County, Virginia",27973,1427,3105,1007,2126,7.6,5.3,5.7,,5175,13693,698,1561,493,8.1,5.5,6.1,,2300,14280,728,1542,500,7.1,5.2,5.3,,2885
0500000US51169,"Scott County, Virginia",22378,985,2462,761,1656,7.4,5.2,5.5,,4767,11259,495,1250,372,8.3,5.5,5.8,,2173,11119,489,1201,400,6.5,4.8,5.2,,2602
0500000US51171,"Shenandoah County, Virginia",42857,2443,4757,1543,3257,7.6,5.5,5.4,,8657,20972,1258,2349,797,8.1,5.4,5.7,,3754,21885,1182,2429,722,7.2,5.6,5.2,,4880
0500000US51173,"Smyth County, Virginia",31513,1544,3592,1166,2490,7.9,5.4,5.2,,6303,15623,828,1922,594,8.2,5.6,5.3,,2765,15890,699,1668,588,7.7,5.1,5,,3543
0500000US51175,"Southampton County, Virginia",18291,896,2049,658,1354,7.4,5,4.9,,3238,9555,459,1032,344,7.5,5.2,4.7,,1548,8736,437,1022,314,7.3,4.8,5.2,,1695
0500000US51177,"Spotsylvania County, Virginia",129181,8138,19119,6072,11368,8.8,6,6.3,,15631,63429,4186,9705,3108,9.1,6,6.3,,6914,65752,3945,9403,2893,8.5,6,6.4,,8745
0500000US51179,"Stafford County, Virginia",139548,8931,21351,7117,14234,10.2,6.5,6.5,,12699,70245,4496,10818,3582,11.4,6.9,6.6,,5690,69303,4435,10534,3534,9.1,6.1,6.5,,7000
0500000US51181,"Surry County, Virginia",6731,296,707,249,525,7.8,5.7,4.2,,1286,3317,159,368,116,7.3,6.9,3.6,,587,3414,137,338,133,8.2,4.6,4.7,,696
0500000US51183,"Sussex County, Virginia",11733,364,422,164,986,8.4,9.9,10.2,,1889,7715,255,224,93,10.3,12.5,12.6,,833,4018,108,201,72,4.8,4.9,5.5,,1061
0500000US51185,"Tazewell County, Virginia",43367,2168,4684,1561,3599,8.3,5.4,5.9,,8326,21489,1096,2342,860,8.9,6.2,6.3,,3632,21878,1094,2341,678,7.6,4.7,5.5,,4704
0500000US51187,"Warren County, Virginia",38807,2251,5045,1552,3376,8.7,5.7,6.4,,5666,19357,1065,2536,813,9.3,5.8,6.3,,2594,19450,1186,2509,720,8,5.6,6.5,,3073
0500000US51191,"Washington County, Virginia",54562,2401,6002,1910,4420,8.1,4.9,5.5,,11076,27008,1215,3079,999,8.5,5.2,5.8,,5078,27554,1185,2948,909,7.8,4.6,5.1,,6007
0500000US51193,"Westmoreland County, Virginia",17528,947,1998,403,1262,7.2,5.5,5.8,,4031,8640,553,1149,130,8.4,4.5,5.9,,1849,8888,391,844,267,6.1,6.4,5.7,,2178
0500000US51195,"Wise County, Virginia",40074,2204,4528,1363,4007,10,7.1,6.3,,6332,20706,1097,2319,725,10.4,7.8,7.2,,2857,19368,1085,2208,639,9.5,6.5,5.4,,3467
0500000US51197,"Wythe County, Virginia",29171,1429,3413,1050,2042,7,5.3,5.6,,5718,14234,712,1836,569,7.3,5.2,5.6,,2562,14937,717,1583,493,6.7,5.3,5.6,,3167
0500000US51199,"York County, Virginia",66919,3747,9502,3145,6090,9.1,5.6,5.6,,9569,32825,1838,4760,1510,10.5,5.8,5.4,,4267,34094,1875,4739,1637,7.8,5.4,5.8,,5285
0500000US51510,"Alexandria city, Virginia",151473,11209,12875,3181,8937,5.9,10.8,12.6,,15147,73054,5771,6429,1680,5.8,10.3,12.6,,6502,78419,5411,6430,1568,6.1,11.2,12.5,,8626
0500000US51520,"Bristol city, Virginia",17340,850,2289,538,1387,8,6.8,5.8,,3381,8084,372,1124,267,8.1,7.9,5.6,,1342,9256,472,1166,278,7.9,5.9,6,,2027
0500000US51530,"Buena Vista city, Virginia",6610,337,826,218,1097,16.6,6.6,5.7,,1097,2916,108,344,93,16.7,8.1,3.8,,458,3694,229,484,126,16.5,5.4,7.2,,643
0500000US51540,"Charlottesville city, Virginia",45538,2505,3552,1002,9927,21.8,12.2,8.8,,4281,22057,1169,1875,640,21.4,12.3,8.9,,1831,23481,1338,1667,376,22.1,12.1,8.7,,2466
0500000US51550,"Chesapeake city, Virginia",233194,14691,31948,10494,21454,9.2,6.9,7,,27750,113888,7517,16286,5239,9.9,7.2,7.1,,11844,119306,7158,15748,5130,8.5,6.7,6.8,,15868
0500000US51570,"Colonial Heights city, Virginia",17554,1053,2282,579,1404,8,6.6,6.1,,3546,8068,541,1065,290,8.5,6.9,6.2,,1420,9486,503,1214,285,7.5,6.4,6.1,,2125
0500000US51580,"Covington city, Virginia",5650,299,667,192,576,10.2,4.9,3.8,,1130,2903,177,354,131,11.6,4.7,3.6,,476,2747,121,313,60,8.7,5.2,4,,654
0500000US51590,"Danville city, Virginia",42360,2669,5168,1440,3897,9.2,6.5,5.7,,8303,19379,1298,2597,756,10.2,6.6,6,,3159,22981,1356,2574,712,8.5,6.3,5.4,,5125
0500000US51595,"Emporia city, Virginia",5565,301,829,245,484,8.7,7.5,4.6,,940,2564,79,428,128,10.8,7.4,4.5,,351,3001,222,402,120,7,7.7,4.6,,591
0500000US51600,"Fairfax city, Virginia",23620,1512,2527,898,2079,8.8,7.4,6.9,,3590,11626,802,1290,372,9,8.4,7.5,,1500,11994,720,1235,516,8.5,6.4,6.3,,2099
0500000US51610,"Falls Church city, Virginia",13597,884,1931,544,911,6.7,5.8,7,,1686,6577,408,1052,296,7.9,4.9,7.3,,645,7020,470,878,253,5.6,6.7,6.8,,1046
0500000US51620,"Franklin city, Virginia",8413,547,1220,278,606,7.2,6.8,6.8,,1506,3699,211,647,85,8.9,4.6,7.1,,614,4714,335,575,189,5.8,8.4,6.5,,891
0500000US51630,"Fredericksburg city, Virginia",27853,2005,3036,780,5626,20.2,9.8,6.1,,2897,13066,1189,1686,327,15.1,11.5,5.6,,1215,14787,813,1346,458,24.6,8.2,6.5,,1671
0500000US51640,"Galax city, Virginia",6858,350,871,274,425,6.2,5,5.4,,1495,3290,151,572,145,3,4.4,6.9,,595,3568,196,293,128,9.2,5.5,4,,903
0500000US51650,"Hampton city, Virginia",136789,8481,16551,4924,16551,12.1,8.2,7,,18740,65983,4355,8512,2441,13,8.5,7,,7786,70806,4178,7930,2407,11.3,7.9,7,,10904
0500000US51660,"Harrisonburg city, Virginia",51979,2547,4522,1144,18557,35.7,7.9,6.2,,4210,24857,1317,2337,497,33.3,8.2,6.8,,1790,27122,1220,2224,624,37.9,7.6,5.6,,2441
0500000US51670,"Hopewell city, Virginia",22332,1653,3171,871,1831,8.2,6.6,7.7,,3506,10383,779,1609,446,8.4,6.8,7.6,,1433,11949,884,1553,418,7.9,6.4,7.7,,2067
0500000US51678,"Lexington city, Virginia",7036,176,225,190,3919,55.7,3.4,2,,999,3979,36,28,103,69.2,4.7,1.7,,298,3057,138,199,83,38.1,1.6,2.4,,700
0500000US51680,"Lynchburg city, Virginia",78755,4725,8191,2284,19610,24.9,7.4,5.6,,11026,36987,2404,4217,1147,24.8,7.7,5.9,,4401,41768,2297,3968,1170,24.9,7.1,5.3,,6641
0500000US51683,"Manassas city, Virginia",41149,3415,6008,1646,3868,9.4,8,8.4,,3374,20455,1698,3068,777,9.8,7.9,8.7,,1432,20694,1718,2918,869,9,8,8.1,,1945
0500000US51685,"Manassas Park city, Virginia",15827,1155,2485,681,1282,8.1,8.3,9.5,,1060,8387,830,1258,394,8.9,7.5,9.2,,520,7440,320,1228,275,7.1,9.2,9.9,,536
0500000US51690,"Martinsville city, Virginia",13551,921,1667,461,1057,7.8,5.7,4.5,,2792,6225,454,847,293,8,5.3,4.2,,1083,7326,462,821,168,7.5,6,4.8,,1700
0500000US51700,"Newport News city, Virginia",181606,13439,22701,6356,23246,12.8,9,7.7,,21248,88071,6870,11625,3259,13.7,9.2,8,,8719,93535,6547,11131,3180,12,8.9,7.5,,12627
0500000US51710,"Norfolk city, Virginia",245724,16709,26292,6635,45705,18.6,10.8,8,,24327,128011,8449,13313,3328,21.7,11.6,8.3,,10113,117713,8240,12831,3296,15.2,10,7.6,,14361
0500000US51720,"Norton city, Virginia",3978,358,342,107,370,9.3,7,8,,617,1763,180,145,28,6.2,7.5,7.5,,326,2215,182,197,78,11.7,6.6,8.4,,290
0500000US51730,"Petersburg city, Virginia",31997,2240,3360,992,3296,10.3,8.6,6.3,,5024,14709,1059,1721,485,10.3,8.7,7.2,,1897,17288,1193,1625,519,10.3,8.5,5.5,,3112
0500000US51735,"Poquoson city, Virginia",12068,483,1665,579,845,7,5.5,5.2,,2160,5912,231,828,296,6.8,7.3,5.1,,993,6156,252,837,277,7.3,3.8,5.2,,1170
0500000US51740,"Portsmouth city, Virginia",96071,7205,12105,3266,9991,10.4,8.4,7.7,,13258,46306,3797,6112,1667,11.4,8.7,7.7,,5325,49765,3434,5972,1592,9.5,8.1,7.7,,7913
0500000US51750,"Radford city, Virginia",17186,481,1134,327,7751,45.1,6.4,4.2,,1375,8544,239,581,231,43.2,7,5,,607,8642,242,553,95,47,5.8,3.5,,769
0500000US51760,"Richmond city, Virginia",216773,13223,20810,5419,30782,14.2,11.5,8.8,,24929,102936,6794,10397,2779,13.8,11.7,9.2,,10191,113837,6489,10359,2618,14.5,11.4,8.4,,14913
0500000US51770,"Roanoke city, Virginia",99329,6854,11621,3377,8145,8.2,8.1,7.3,,14800,47524,3422,6036,1758,8.4,8.1,7.6,,5988,51805,3471,5647,1606,8,8.1,6.9,,8859
0500000US51775,"Salem city, Virginia",25290,1391,2655,885,3389,13.4,6.1,5.6,,4502,11904,690,1309,429,13,6.5,6,,1905,13386,683,1352,455,13.8,5.8,5.2,,2597
0500000US51790,"Staunton city, Virginia",24234,1309,2423,751,2423,10,6.5,6.9,,5016,10937,689,1312,328,6.9,6.5,7.7,,2056,13297,625,1104,412,12.5,6.6,6.4,,2965
0500000US51800,"Suffolk city, Virginia",87061,5833,12363,3657,7313,8.4,6.1,6.6,,11318,42144,3034,6195,1981,8.8,6.3,6.6,,4931,44917,2785,6154,1707,8,6,6.6,,6378
0500000US51810,"Virginia Beach city, Virginia",449733,29233,56217,17090,45873,10.2,8.7,7.8,,55317,221023,15251,28733,8841,11,9.1,8,,23649,228710,14180,27674,8462,9.4,8.3,7.6,,31562
0500000US51820,"Waynesboro city, Virginia",21366,1389,2991,598,1709,8,6.4,6.7,,3782,10205,806,1582,357,7.4,5.9,6.8,,1531,11161,592,1417,257,8.5,6.8,6.6,,2255
0500000US51830,"Williamsburg city, Virginia",14988,450,974,225,6025,40.2,7.7,4.4,,2278,6532,216,549,85,37.3,7.1,5,,1026,8456,237,414,135,42.4,8.1,3.9,,1243
0500000US51840,"Winchester city, Virginia",27349,1805,3364,1012,3090,11.3,7.7,5.5,,4130,13355,962,1656,467,11.7,8,5.9,,1750,13994,854,1693,532,10.9,7.5,5.1,,2379
0500000US53001,"Adams County, Washington",19100,2063,3686,974,1910,10,6.3,6.2,,1986,9716,1078,1904,486,10.6,6.4,6,,933,9384,976,1774,488,9.3,6.3,6.4,,1051
0500000US53003,"Asotin County, Washington",22113,1216,2609,774,1769,8,5.3,5.6,,4600,10635,659,1234,393,7.9,5.2,5.4,,2138,11478,574,1366,379,8.2,5.4,5.7,,2468
0500000US53005,"Benton County, Washington",187519,13501,28315,8438,16877,9,6.6,6.8,,25128,93970,6860,14659,4323,9.3,6.6,6.9,,11558,93549,6642,13658,4023,8.6,6.5,6.7,,13471
0500000US53007,"Chelan County, Washington",74761,5009,10018,3065,6504,8.7,6.1,6,,13083,37199,2567,5133,1525,9.3,6,6.2,,6026,37562,2404,4883,1502,8.2,6.2,5.8,,7024
0500000US53009,"Clallam County, Washington",72969,3503,6932,2481,5181,7.1,5.1,5.2,,19629,36072,1768,3571,1299,8.2,5.4,5.7,,9162,36897,1734,3395,1144,6.1,4.8,4.8,,10479
0500000US53011,"Clark County, Washington",450893,28857,64478,20290,37424,8.3,6.2,6.5,,61772,222759,14702,32968,10247,8.6,6.3,6.4,,28290,228134,14144,31711,9810,8,6.1,6.5,,33764
0500000US53013,"Columbia County, Washington",3971,183,401,159,270,6.8,2.8,5.2,,1056,1950,94,193,37,9,2.2,4.3,,519,2021,89,210,119,4.7,3.3,6.1,,536
0500000US53015,"Cowlitz County, Washington",102854,6068,13371,4217,8228,8,5.6,5.7,,18514,50660,2989,6535,2128,8.3,5.7,6.1,,8612,52194,3132,6837,2088,7.8,5.5,5.4,,9865
0500000US53017,"Douglas County, Washington",40101,2807,6015,1764,3328,8.3,5.9,6.2,,6296,20132,1429,3080,886,8.6,6.1,6.3,,3000,19969,1378,2955,879,8,5.6,6.1,,3315
0500000US53019,"Ferry County, Washington",7639,336,802,298,626,8.2,4.3,3.7,,1681,3874,170,415,124,9.7,4.3,4.4,,864,3765,166,384,173,6.6,4.4,3.1,,817
0500000US53021,"Franklin County, Washington",87810,8605,16508,4303,8518,9.7,7.7,8.2,,7113,45747,4437,8463,2242,10.1,7.6,8.3,,3431,42063,4122,8076,2061,9.3,7.9,8,,3659
0500000US53023,"Garfield County, Washington",2231,165,270,103,42,1.9,6,4.5,,502,1102,94,153,35,0.6,5.4,3.3,,244,1129,72,119,68,3.1,6.6,5.7,,259
0500000US53025,"Grant County, Washington",92530,7773,15453,4627,9160,9.9,6.6,6.4,,11659,46630,3870,7880,2285,10.2,6.8,6.4,,5549,45900,3947,7619,2295,9.7,6.4,6.4,,6105
0500000US53027,"Grays Harbor County, Washington",71233,3989,8334,2636,5485,7.7,5.9,5.9,,13463,36656,2126,4215,1393,8.2,6.3,6.2,,6378,34577,1867,4115,1279,7.1,5.6,5.6,,7054
0500000US53029,"Island County, Washington",80113,4486,8252,2484,7370,9.2,6.9,5.7,,17865,39928,2396,4153,1278,10.7,7.3,5.9,,8345,40185,2130,4059,1206,7.7,6.4,5.5,,9484
0500000US53031,"Jefferson County, Washington",30333,1062,2275,789,1577,5.2,4.4,4,,9585,14876,536,1145,431,5.8,5.1,4.3,,4671,15457,526,1144,371,4.6,3.8,3.8,,4931
0500000US53033,"King County, Washington",2079550,126853,239148,68625,180921,8.7,8.5,8.5,,253705,1037792,64343,121422,35285,8.8,8.7,8.7,,111044,1041758,62505,116677,33336,8.5,8.3,8.3,,141679
0500000US53035,"Kitsap County, Washington",257488,14934,29869,9527,27036,10.5,7.2,6.4,,40941,131150,7476,15213,4984,12.2,7.8,6.7,,18886,126338,7328,14655,4548,8.7,6.5,6.2,,21983
0500000US53037,"Kittitas County, Washington",42785,2096,4236,1284,9584,22.4,6.3,5,,6247,21381,1133,2095,641,22.5,6.9,4.9,,2993,21404,985,2140,621,22.2,5.8,5.1,,3275
0500000US53039,"Klickitat County, Washington",20930,1067,2491,712,1570,7.5,4.3,5.2,,4395,10486,545,1237,357,7.2,4.3,4.8,,2192,10444,533,1253,355,7.9,4.3,5.6,,2204
0500000US53041,"Lewis County, Washington",75724,4468,9163,3105,6058,8,5.8,5.6,,14842,37742,2302,4605,1623,8.4,5.9,5.7,,7095,37982,2127,4520,1443,7.5,5.6,5.5,,7748
0500000US53043,"Lincoln County, Washington",10326,506,1301,434,599,5.8,3.7,4.8,,2468,5249,268,656,236,6.2,3.8,4.8,,1223,5077,239,645,203,5.5,3.5,4.7,,1244
0500000US53045,"Mason County, Washington",61060,3236,6533,2076,4457,7.3,5.5,5.9,,12884,31442,1666,3364,1132,8.3,5.8,6.3,,6288,29618,1570,3169,948,6.3,5.1,5.4,,6605
0500000US53047,"Okanogan County, Washington",41299,2684,5328,1528,3097,7.5,5,5.5,,8219,20785,1413,2702,811,7.7,5,5.5,,4074,20514,1272,2626,739,7.2,5,5.6,,4123
0500000US53049,"Pacific County, Washington",20743,933,2033,664,1348,6.5,3.9,4.6,,5767,10368,404,1037,384,6.9,3.8,5.1,,2841,10375,519,996,270,6,3.9,4.1,,2915
0500000US53051,"Pend Oreille County, Washington",13001,637,1521,481,793,6.1,4,3.9,,3094,6677,314,821,240,6.4,3.6,3.8,,1569,6324,323,696,247,5.8,4.4,3.9,,1524
0500000US53053,"Pierce County, Washington",832896,57470,109942,32483,80791,9.7,7.7,7.2,,105778,413477,29357,56233,16953,10.3,7.9,7.3,,47136,419419,27682,54105,15938,9.1,7.5,7.2,,58299
0500000US53055,"San Juan County, Washington",16056,466,1333,466,835,5.2,3.8,4,,4737,7739,217,642,248,5.2,3.8,4.1,,2314,8317,258,690,216,5.2,3.8,3.9,,2420
0500000US53057,"Skagit County, Washington",120475,7469,15059,4578,9999,8.3,6,6.2,,22649,59573,3694,7625,2383,8.5,6.3,6.4,,10425,60902,3715,7430,2192,8,5.7,5.9,,12119
0500000US53059,"Skamania County, Washington",11316,543,1392,453,769,6.8,4.2,5.3,,1935,5713,291,680,251,6.7,4.5,5.4,,977,5603,247,712,202,6.8,4,5.3,,958
0500000US53061,"Snohomish County, Washington",758649,47795,97866,30346,65244,8.6,6.9,7.3,,91797,380430,24728,49836,15598,9,7.1,7.4,,40706,378219,23450,48034,14751,8.1,6.8,7.2,,51060
0500000US53063,"Spokane County, Washington",485859,30123,60732,18463,50529,10.4,7.6,6.7,,71421,240656,15402,31285,9386,10.6,7.8,6.9,,32007,245203,14467,29424,9073,10.1,7.4,6.5,,39478
0500000US53065,"Stevens County, Washington",43744,2362,5468,1925,3018,6.9,4,4.4,,9011,21911,1271,2827,1008,7.1,3.9,4.3,,4492,21833,1113,2642,917,6.6,4,4.5,,4498
0500000US53067,"Thurston County, Washington",266311,15712,32756,10120,23435,8.8,7,7.1,,40479,130394,8084,16951,5346,9.2,7.3,7.2,,18125,135917,7611,15766,4893,8.4,6.8,7,,22290
0500000US53069,"Wahkiakum County, Washington",4051,142,348,170,320,7.9,2.6,3.7,,1268,1975,43,160,85,9.5,4.2,4.3,,636,2076,98,189,85,6.4,1.1,3.1,,633
0500000US53071,"Walla Walla County, Washington",59809,3409,7177,2213,7955,13.3,6.4,5.9,,9809,30670,1779,3742,1104,13.4,7.3,6.4,,4324,29139,1632,3468,1107,13.2,5.6,5.4,,5478
0500000US53073,"Whatcom County, Washington",209729,11535,23280,7341,30830,14.7,6.5,6.3,,32508,103878,5921,11946,3636,14.7,6.8,6.5,,15062,105851,5610,11326,3599,14.7,6.2,6.2,,17360
0500000US53075,"Whitman County, Washington",47494,2042,4084,1045,17383,36.6,8.1,5.2,,4654,24138,990,2052,603,36.6,9.3,5.4,,2124,23356,1051,2032,467,36.7,6.9,5,,2499
0500000US53077,"Yakima County, Washington",247681,21053,41610,11889,24768,10,6.6,6.3,,31455,123899,10779,21187,6071,10.5,6.7,6.3,,14496,123782,10150,20300,5694,9.6,6.5,6.3,,17082
0500000US54001,"Barbour County, West Virginia",16892,878,1959,625,2027,12,5.2,5.1,,3125,8175,441,997,335,11.3,5,5.1,,1431,8717,436,959,288,12.7,5.3,5.2,,1691
0500000US54003,"Berkeley County, West Virginia",110173,7051,15094,4517,8593,7.8,6.7,6.7,,14543,54159,3574,7582,2275,7.9,6.5,6.5,,6824,56014,3473,7562,2297,7.6,6.8,6.9,,7730
0500000US54005,"Boone County, West Virginia",23645,1324,2956,969,1702,7.2,5.2,5.3,,3996,11731,692,1537,516,7.8,5.2,5,,1830,11914,643,1418,465,6.6,5.1,5.5,,2168
0500000US54007,"Braxton County, West Virginia",14463,767,1591,564,1085,7.5,5.6,5.2,,2950,7234,391,817,260,7.5,6.1,5.6,,1374,7229,369,781,304,7.4,5,4.8,,1569
0500000US54009,"Brooke County, West Virginia",23473,986,2371,892,2371,10.1,4.8,4.5,,5047,11407,525,1255,433,10.5,5.3,4.6,,2145,12066,471,1122,459,9.7,4.4,4.4,,2908
0500000US54011,"Cabell County, West Virginia",96623,5604,10532,3092,13044,13.5,6.2,6.6,,16426,47314,2886,5488,1609,13.6,6.6,7,,6955,49309,2761,5030,1479,13.5,5.9,6.3,,9418
0500000US54013,"Calhoun County, West Virginia",7482,389,823,254,576,7.7,3.6,5.3,,1579,3685,136,394,122,6.6,5.2,5.5,,792,3797,251,429,133,8.7,2.1,5.1,,786
0500000US54015,"Clay County, West Virginia",9033,515,1165,379,623,6.9,4.5,5.4,,1680,4523,271,597,172,7.1,4.5,5.7,,823,4510,239,564,212,6.7,4.5,5.2,,857
0500000US54017,"Doddridge County, West Virginia",8363,343,995,243,836,10,4.8,6.9,,1430,4483,166,453,157,12.4,4.7,6.2,,731,3880,178,543,81,7.2,4.9,7.8,,702
0500000US54019,"Fayette County, West Virginia",45192,2666,5152,1582,3344,7.4,5.8,5.6,,8496,22716,1340,2590,863,8,6.3,5.9,,3748,22476,1326,2562,742,6.8,5.3,5.2,,4742
0500000US54021,"Gilmer County, West Virginia",8497,331,646,229,1266,14.9,7.1,8.4,,1292,5080,168,330,112,14.6,8.7,10.8,,594,3417,164,314,120,15.4,4.8,4.9,,700
0500000US54023,"Grant County, West Virginia",11770,600,1283,424,918,7.8,5,4.8,,2613,5908,295,644,225,8.8,4.8,4.8,,1235,5862,311,633,199,6.8,5.2,4.8,,1378
0500000US54025,"Greenbrier County, West Virginia",35580,1815,3914,1281,2526,7.1,5.6,5.6,,7650,17384,904,1964,661,7.6,5.9,5.6,,3459,18196,928,1947,619,6.5,5.4,5.6,,4185
0500000US54027,"Hampshire County, West Virginia",23455,1102,2768,938,1712,7.3,5,5.1,,4527,12082,592,1510,471,7.5,5.3,4.9,,2187,11373,523,1251,466,7.2,4.6,5.3,,2343
0500000US54029,"Hancock County, West Virginia",30024,1501,3303,1141,2012,6.7,5.1,5.2,,6035,14559,772,1689,539,7.4,5.5,5.3,,2606,15465,727,1608,619,6,4.7,5.2,,3433
